logTimeStamp,logId,rel_time_ms,remote->local,log_id,timestamp_ms,pacing_rate,MSS,cwnd,snd_wnd,ssthresh,srtt,rttVar,rto,rto_boff,tx_fifo_size,bytes_acked,snd_space,rxt_delivered,prr_delivered,rcv_dupacks,dupacks_in,delivered,appLimited,sndUna,maxSndNxt,delivered_time,caState,sack.last_bytes.delivered,sack.rxt_sacked,sack.sacked_bytes,sack.last_sacked_bytes,sack.last_lost_bytes,sack.lost_bytes,snd_rxt_bytes,tcp_flight_size,cc_space,flags,fast_retrans_count,rto_count,segs_retrans,bytes_retrans,sack_reneging,rs.prior_time,rs.prior_delivered,rs.delivered,rs.interval_time,rs.rtt_time,rs.last_lost,rs.lost,rs.acked_and_sacked,rs.tx_in_flight,rs.isAppLimited,rs.isRetrans,
06:57:45,36,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532571,44917,1448,41992,74880,63712,122,23,214,0,2097152,0,11584,0,10136,2,8,21787,0,586861275,586907611,848.060729,3,0,0,13032,1448,0,1448,0,31856,10136,0x88,1,1,1,1257,0,847.905565,1515,20272,0.155164,0.141597,0,1448,1448,20272,1,0
06:57:45,37,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532573,47528,1448,41992,77696,63712,122,23,214,0,2097152,0,13032,0,11584,2,9,23235,0,586861275,586907611,848.062709,3,0,0,14480,1448,0,1448,0,30408,11584,0x88,1,1,1,1257,0,847.905565,1515,21720,0.157144,0.142607,0,1448,1448,21720,1,0
06:57:45,38,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532576,49753,1448,41992,80640,63712,122,23,214,0,2097152,0,14480,0,13032,2,10,24683,0,586861275,586907611,848.065726,3,0,0,15928,1448,0,1448,0,28960,13032,0x88,1,1,1,1257,0,847.905565,1515,23168,0.160161,0.144653,0,1448,1448,23168,1,0
06:57:45,39,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532578,52186,1448,41992,83584,63712,122,23,214,0,2097152,0,15928,0,14480,2,11,26131,0,586861275,586907611,848.067717,3,0,0,17376,1448,0,1448,0,27512,14480,0x88,1,1,1,1257,0,847.905565,1515,24616,0.162151,0.145675,0,1448,1448,24616,1,0
06:57:45,40,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532581,118392,1448,41992,86400,63712,122,23,214,0,2097152,0,17376,0,15928,2,12,27579,0,586861275,586907611,848.070714,3,0,0,18824,1448,0,1448,0,26064,15928,0x88,1,1,1,1257,0,847.905565,1515,26064,0.165149,0.147703,0,1448,1448,26064,1,0
06:57:45,41,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532583,164674,1448,41992,89344,63712,122,23,214,0,2097152,0,18824,0,17376,2,13,29027,0,586861275,586907611,848.072711,3,0,0,20272,1448,0,1448,0,24616,17376,0x88,1,1,1,1257,0,847.905565,1515,27512,0.167146,0.148731,0,1448,1448,27512,1,0
06:57:45,42,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532585,171234,1448,41992,92160,63712,122,23,214,0,2097152,0,18824,0,18824,2,14,30475,0,586861275,586907611,848.074717,3,0,0,21720,1448,0,1448,1448,24616,17376,0x88,1,1,2,2705,0,847.905565,1515,28960,0.169151,0.148794,0,1448,1448,30408,1,0
06:57:45,43,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532588,176671,1448,40544,95104,63712,122,23,214,0,2097152,0,20272,0,20272,2,15,31923,0,586861275,586907611,848.077729,3,0,0,23168,1448,1448,2896,1448,21720,18824,0x88,1,1,2,2705,0,847.905565,1515,30408,0.172164,0.150841,1448,2896,1448,31856,1,0
06:57:45,44,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532666,229405,1448,40544,98048,63712,122,23,214,0,2097152,0,8688,0,21720,2,16,33371,0,586861275,586919195,848.155727,3,0,0,24616,1448,0,2896,2896,33304,7240,0x88,1,1,3,4153,0,848.031746,4411,28960,0.126249,0.123913,0,2896,1448,30408,1,0
06:57:45,45,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532668,239158,1448,40544,100864,63712,122,23,214,0,2097152,0,8688,0,23168,2,17,34819,0,586861275,586920643,848.157720,3,0,0,26064,1448,0,2896,2896,33304,7240,0x88,1,1,3,4153,0,848.031746,4411,30408,0.127150,0.125005,0,2896,1448,31856,1,0
06:57:45,46,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532671,247012,1448,40544,103808,63712,122,23,214,0,2097152,0,10136,0,24616,2,18,36267,0,586861275,586920643,848.160724,3,0,0,27512,1448,0,2896,2896,31856,8688,0x88,1,1,3,4153,0,848.031746,4411,31856,0.128978,0.127042,0,2896,1448,33304,1,0
06:57:45,47,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532673,254348,1448,40544,106752,63712,122,23,214,0,2097152,0,10136,0,26064,2,19,37715,0,586861275,586922091,848.162729,3,0,0,28960,1448,0,2896,2896,31856,8688,0x88,1,1,3,4153,0,848.031746,4411,33304,0.130983,0.128079,0,2896,1448,34752,1,0
06:57:45,48,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532675,261425,1448,40544,109568,63712,122,23,214,0,2097152,0,11584,0,27512,2,20,39163,0,586861275,586922091,848.164712,3,0,0,30408,1448,0,2896,2896,30408,10136,0x88,1,1,3,4153,0,848.031746,4411,34752,0.132966,0.129102,0,2896,1448,36200,1,0
06:57:45,49,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532678,266258,1448,40544,112512,63712,122,23,214,0,2097152,0,13032,0,28960,2,21,40611,0,586861275,586922091,848.167714,3,0,0,31856,1448,0,2896,2896,28960,11584,0x88,1,1,3,4153,0,848.031746,4411,36200,0.135969,0.131136,0,2896,1448,37648,1,0
06:57:45,50,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532680,266258,1448,40544,115328,63712,122,23,214,0,2097152,0,13032,0,30408,2,22,42059,0,586861275,586923539,848.169726,3,0,0,33304,1448,0,2896,2896,28960,11584,0x88,1,1,3,4153,0,848.036724,7307,34752,0.133003,0.132967,0,2896,1448,36200,0,0
06:57:45,51,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532683,266258,1448,40544,118272,63712,122,23,214,0,2097152,0,14480,0,31856,2,23,43507,0,586861275,586923539,848.172705,3,0,0,34752,1448,0,2896,2896,27512,13032,0x88,1,1,3,4153,0,848.036724,7307,36200,0.135981,0.135013,0,2896,1448,37648,0,0
06:57:45,52,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532685,272731,1448,40544,121216,63712,122,23,214,0,2097152,0,14480,0,33304,2,24,44955,0,586861275,586924987,848.174789,3,0,0,36200,1448,0,2896,2896,27512,13032,0x88,1,1,3,4153,0,848.036724,7307,37648,0.138066,0.136131,0,2896,1448,39096,0,0
06:57:45,53,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532687,279291,1448,40544,121600,63712,122,23,214,0,2097152,0,15928,0,34752,2,25,46403,0,586861275,586924987,848.176733,3,0,0,37648,1448,0,2896,2896,26064,14480,0x88,1,1,3,4153,0,848.036724,7307,39096,0.140010,0.137107,0,2896,1448,40544,0,0
06:57:45,54,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532690,283520,1448,40544,121600,63712,122,23,214,0,2097152,0,15928,0,36200,2,26,47851,0,586861275,586926435,848.179735,3,0,0,39096,1448,0,2896,2896,26064,14480,0x88,1,1,3,4153,0,848.036724,7307,40544,0.143011,0.139141,0,2896,1448,41992,0,0
