logTimeStamp,logId,rel_time_ms,remote->local,log_id,log_id,section,client_id,proxy_id,flow_bps,sum_bps,session_bps,thread_index,dl_streamid,ul_streamid,ue_connid,s_connid,ue_side_init_done,s_side_init_done,session,ue_sess_idx,ue_sess_wrk_idx,ue_sess_state,ue_conn_mss,ue_conn_cwnd,ue_conn_snd_wnd,conn,ue_conn_idx,ue_conn,ue_conn_state,ue_conn_mss,ue_conn_cwnd,ue_conn_snd_wnd,ue_conn_cc_algo_name,ue_conn_srtt,ue_conn_mrtt_us,ue_conn_pacing_rate,s_conn_idx,s_conn,s_conn_state,s_conn_mss,s_conn_cwnd,s_conn_snd_wnd,s_conn_cc_algo_name,s_conn_srtt,fifo,ue_txfifo,ue_txfifo_size,ue_txfifo_queued,ue_txfifo_available,ue_txfifo_inflight,s_txfifo,s_txfifo_size,s_txfifo_queued,s_txfifo_available,s_txfifo_inflight,s_tc_txfifo_size,ue_tc_tx_fifo_size,ue_txfifo_new_chunks_len,s_txfifo_new_chunks_len,N/A
06:57:45,3,0,49669->443,847269848773,RXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,63800,29312,owm_tcp_accel,121,4294967295,1522136,0,0x2b9dd895a030,4,1460,4350,28960,cubic,1,Fifo,0x2b9fa4bda790,2097152,0,2097152,0,0x2b9fa4bdb8a8,3145728,289,3145439,0,3145728,2097152,,Pool:tbd
06:57:45,10,0,49669->443,847779817615,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,65057,31744,owm_tcp_accel,121,4294967295,1522136,0,0x2b9dd895a030,4,1460,4639,30080,cubic,1,Fifo,0x2b9fa4bda790,2097152,0,2097152,0,0x2b9fa4bdb8a8,3145728,0,3145728,0,3145728,2097152,,Pool:tbd
06:57:45,12,0,49669->443,847781740277,RXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,65057,31744,owm_tcp_accel,121,4294967295,1522136,0,0x2b9dd895a030,4,1460,4639,30080,cubic,1,Fifo,0x2b9fa4bda790,2097152,0,2097152,0,0x2b9fa4bdb8a8,3145728,126,3145602,0,3145728,2097152,,Pool:tbd
06:57:45,17,0,49669->443,847903875164,RXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,65315,34304,owm_tcp_accel,120,3758096383,1522136,0,0x2b9dd895a030,4,1460,4765,30080,cubic,1,Fifo,0x2b9fa4bda790,2097152,258,2096894,0,0x2b9fa4bdb8a8,3145728,153,3145575,0,3145728,2097152,,Pool:tbd
06:57:45,18,0,49669->443,847903888392,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,65315,34304,owm_tcp_accel,120,3758096383,1522136,0,0x2b9dd895a030,4,1460,4765,30080,cubic,1,Fifo,0x2b9fa4bda790,2097152,0,2097152,0,0x2b9fa4bdb8a8,3145728,153,3145575,0,3145728,2097152,,Pool:tbd
06:57:45,23,0,49669->443,848031806220,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,68211,40064,owm_tcp_accel,120,3288334335,1522136,0,0x2b9dd895a030,4,1460,4918,31104,cubic,1,Fifo,0x2b9fa4bda790,2097152,2094256,2896,30408,0x2b9fa4bdb8a8,3145728,0,3145728,0,3145728,2097152,,Pool:tbd
06:57:45,25,0,49669->443,848036754047,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,71107,45824,owm_tcp_accel,121,3288334335,1522136,0,0x2b9dd895a030,4,1460,4918,31104,cubic,1,Fifo,0x2b9fa4bda790,2097152,2091360,5792,36200,0x2b9fa4bdb8a8,3145728,0,3145728,0,3145728,2097152,,Pool:tbd
06:57:45,27,0,49669->443,848041748803,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,74003,51712,owm_tcp_accel,122,3288334335,1522136,0,0x2b9dd895a030,4,1460,4918,31104,cubic,1,Fifo,0x2b9fa4bda790,2097152,2089912,7240,41992,0x2b9fa4bdb8a8,3145728,0,3145728,0,3145728,2097152,,Pool:tbd
06:57:45,59,0,49669->443,848197746318,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,46336,112128,owm_tcp_accel,122,3288334335,723904,0,0x2b9dd895a030,4,1460,4918,31104,cubic,1,Fifo,0x2b9fa4bda790,2097152,2075432,21720,24616,0x2b9fa4bdb8a8,3145728,0,3145728,0,3145728,2097152,,Pool:tbd
06:57:45,62,0,49669->443,848205792797,TXUE,Proxy,0,0,0,0,0,1,2147483652,5,1,0,1,1,Sess,1,1,4,0,2,4,Conn,1,0x2b9dd895a330,4,1460,88328,126976,owm_tcp_accel,122,3288334335,723904,0,0x2b9dd895a030,4,1460,4918,31104,cubic,1,Fifo,0x2b9fa4bda790,2097152,2050816,46336,28960,0x2b9fa4bdb8a8,3145728,0,3145728,0,3145728,2097152,,Pool:tbd
